event_id,event_timestamp,event_type,business_domain,region,related_entity_id,operational_cost,revenue_impact,governance_risk_level,business_impact_hours,event_status
EVT0019947,2025-07-24,refund_issued,Finance,Central,ENT04391,584.74,-2741.97,Medium,4.5,Completed
EVT0019948,2025-07-24,invoice_processed,Finance,Northeast,ENT70022,2074.82,78953.08,Low,1.0,Delayed
EVT0019949,2025-07-24,invoice_processed,Finance,Northwest,ENT82743,945.56,16766.61,Low,1.3,Open
EVT0019950,2025-07-24,invoice_processed,Finance,Southeast,ENT76628,1021.23,76639.98,Low,1.4,Completed
EVT0019951,2025-07-24,work_order_completed,Operations,Northwest,ENT69915,4775.3,0,Low,2.9,Completed
EVT0019952,2025-07-24,invoice_processed,Finance,Central,ENT74920,2462.94,27983.44,Low,0.3,Completed
EVT0019953,2025-07-24,refund_issued,Finance,Southeast,ENT83206,2318.03,-20051.98,Low,3.4,Completed
EVT0019954,2025-07-24,work_order_completed,Operations,Northwest,ENT75375,11997.7,0,Medium,4.0,Completed
EVT0019955,2025-07-24,work_order_completed,Operations,Southeast,ENT72834,21067.59,0,High,9.4,Delayed
EVT0019956,2025-07-25,invoice_processed,Finance,Northwest,ENT72307,1935.48,11418.42,Low,1.5,Completed
EVT0019957,2025-07-25,invoice_processed,Finance,Northwest,ENT03928,473.51,48427.05,Low,0.2,Completed
EVT0019958,2025-07-25,forecast_adjusted,FP&A,Southeast,ENT91239,617.24,-1410.73,Low,0.3,Open
EVT0019959,2025-07-25,invoice_processed,Finance,Southwest,ENT78875,2275.68,45280.82,Low,1.3,Completed
EVT0019960,2025-07-25,invoice_processed,Finance,Southeast,ENT16185,892.09,77224.63,Low,1.3,Completed
EVT0019961,2025-07-25,work_order_completed,Operations,Southeast,ENT33847,26653.32,0,Medium,6.8,Open
EVT0019962,2025-07-25,invoice_processed,Finance,Northeast,ENT61052,317.71,5139.22,Low,1.5,Completed
EVT0019963,2025-07-25,invoice_processed,Finance,Southeast,ENT83541,1346.4,50490.21,Low,1.3,Completed
EVT0019964,2025-07-25,invoice_processed,Finance,Southeast,ENT87860,1223.32,46309.6,Low,0.6,Completed
EVT0019965,2025-07-25,work_order_completed,Operations,Southeast,ENT54533,3234.09,0,High,9.3,Completed
EVT0019966,2025-07-25,work_order_completed,Operations,Central,ENT55910,20495.82,0,Medium,1.0,Completed
EVT0019967,2025-07-26,invoice_processed,Finance,Northeast,ENT63435,751.54,49431.48,Low,1.3,Completed
EVT0019968,2025-07-26,invoice_processed,Finance,Southeast,ENT19614,1984.44,9858.93,Low,0.4,Completed
EVT0019969,2025-07-26,refund_issued,Finance,Southwest,ENT40971,5157.47,-11187.66,Medium,4.6,Completed
EVT0019970,2025-07-26,invoice_processed,Finance,Northwest,ENT48609,1689.84,38952.83,Low,0.7,Completed
EVT0019971,2025-07-26,vendor_onboarded,Vendor Governance,Northeast,ENT37410,7257.31,0,Low,3.6,Completed
EVT0019972,2025-07-26,asset_maintenance_completed,Asset Management,Northeast,ENT39023,29003.63,0,High,10.9,Delayed
EVT0019973,2025-07-26,asset_maintenance_completed,Asset Management,Southeast,ENT72314,6579.59,0,Low,1.6,Completed
EVT0019974,2025-07-26,work_order_completed,Operations,Northeast,ENT86461,7783.07,0,Low,1.1,Delayed
EVT0019975,2025-07-26,asset_maintenance_completed,Asset Management,Southwest,ENT06931,9245.06,0,High,9.5,Completed
EVT0019976,2025-07-26,invoice_processed,Finance,Northwest,ENT41475,1328.31,52824.39,Low,1.2,Completed
EVT0019977,2025-07-26,invoice_processed,Finance,Northwest,ENT97513,2287.04,77676.29,Low,1.0,Reversed
EVT0019978,2025-07-26,refund_issued,Finance,Central,ENT55493,3077.79,-12786.93,Low,0.8,Completed
EVT0019979,2025-07-26,invoice_processed,Finance,Southwest,ENT54494,1277.21,6003.27,Low,0.1,Completed
EVT0019980,2025-07-26,refund_issued,Finance,Southwest,ENT25261,2465.92,-13353.93,Medium,4.9,Completed
EVT0019981,2025-07-26,asset_maintenance_completed,Asset Management,Northwest,ENT02235,28872.38,0,High,8.9,Open
EVT0019982,2025-07-26,invoice_processed,Finance,Central,ENT84396,590.44,13805.82,Low,1.4,Completed
EVT0019983,2025-07-26,invoice_processed,Finance,Northwest,ENT83040,575.38,3066.48,Low,1.2,Completed
EVT0019984,2025-07-27,invoice_processed,Finance,Northeast,ENT77633,770.74,31550.87,Low,0.8,Completed
EVT0019985,2025-07-27,refund_issued,Finance,Northeast,ENT24944,5766.36,-22678.42,Low,3.2,Completed
EVT0019986,2025-07-27,invoice_processed,Finance,Northeast,ENT55448,1695.66,51925.14,Low,1.1,Completed
EVT0019987,2025-07-27,invoice_processed,Finance,Southwest,ENT65963,1208.01,16657.93,Low,1.2,Completed
EVT0019988,2025-07-27,refund_issued,Finance,Southwest,ENT13297,3895.14,-22365.18,Low,2.4,Completed
EVT0019989,2025-07-27,work_order_completed,Operations,Northeast,ENT69108,28035.63,0,Medium,5.0,Completed
EVT0019990,2025-07-27,work_order_completed,Operations,Northwest,ENT95626,9434.9,0,Medium,6.7,Completed
EVT0019991,2025-07-27,invoice_processed,Finance,Southeast,ENT48367,1374.13,55330.34,Low,1.3,Completed
EVT0019992,2025-07-27,invoice_processed,Finance,Northwest,ENT28184,1105.98,52519.02,Low,0.9,Completed
EVT0019993,2025-07-27,work_order_completed,Operations,Northwest,ENT56962,15271.8,0,Medium,5.2,Completed
EVT0019994,2025-07-27,work_order_completed,Operations,Northwest,ENT37040,23905.38,0,Medium,4.7,Completed
EVT0019995,2025-07-27,work_order_completed,Operations,Southwest,ENT52288,13591.96,0,Medium,6.3,Reversed
EVT0019996,2025-07-27,invoice_processed,Finance,Southwest,ENT13608,109.61,60241.89,Low,0.2,Completed
EVT0019997,2025-07-27,work_order_completed,Operations,Northwest,ENT65325,4890.97,0,High,8.2,Delayed
EVT0019998,2025-07-28,forecast_adjusted,FP&A,Southeast,ENT36957,407.08,-2616.31,Low,1.8,Completed
EVT0019999,2025-07-28,forecast_adjusted,FP&A,Northwest,ENT82847,634.65,5423.21,Low,1.2,Completed
EVT0020000,2025-07-28,work_order_completed,Operations,Northeast,ENT56214,15563.52,0,Medium,5.5,Completed
EVT0020001,2025-07-28,work_order_completed,Operations,Northeast,ENT70298,13589.97,0,Medium,4.8,Completed
EVT0020002,2025-07-28,work_order_completed,Operations,Southwest,ENT20806,17668.64,0,Medium,4.6,Completed
EVT0020003,2025-07-28,work_order_completed,Operations,Southeast,ENT71097,20337.68,0,Medium,2.4,Completed
EVT0020004,2025-07-28,invoice_processed,Finance,Northwest,ENT66654,782.8,41379.34,Low,0.8,Completed
EVT0020005,2025-07-28,invoice_processed,Finance,Northeast,ENT39092,2197.0,7032.17,Low,0.4,Completed
EVT0020006,2025-07-28,invoice_processed,Finance,Southeast,ENT52366,2228.26,37649.07,Low,0.4,Completed
EVT0020007,2025-07-28,forecast_adjusted,FP&A,Southwest,ENT50193,309.78,9867.64,Low,1.8,Completed
EVT0020008,2025-07-28,invoice_processed,Finance,Southeast,ENT05986,304.89,25506.91,Low,1.1,Completed
EVT0020009,2025-07-28,asset_maintenance_completed,Asset Management,Northeast,ENT05704,32490.52,0,Medium,3.8,Completed
EVT0020010,2025-07-28,invoice_processed,Finance,Southwest,ENT10924,2197.67,71202.23,Low,0.2,Completed
EVT0020011,2025-07-28,asset_maintenance_completed,Asset Management,Northeast,ENT76065,30179.33,0,Medium,6.3,Completed
EVT0020012,2025-07-28,asset_maintenance_completed,Asset Management,Northwest,ENT17312,36688.07,0,High,9.1,Open
EVT0020013,2025-07-28,invoice_processed,Finance,Central,ENT66459,733.64,75453.41,Low,0.1,Completed
EVT0020014,2025-07-28,invoice_processed,Finance,Central,ENT98249,786.21,52510.95,Low,1.2,Completed
EVT0020015,2025-07-28,invoice_processed,Finance,Northwest,ENT83190,771.44,62785.74,Low,1.0,Completed
EVT0020016,2025-07-28,invoice_processed,Finance,Southeast,ENT81257,1516.23,58376.27,Low,0.3,Completed
EVT0020017,2025-07-28,vendor_onboarded,Vendor Governance,Southwest,ENT80436,7435.05,0,Low,1.7,Completed
EVT0020018,2025-07-28,invoice_processed,Finance,Northeast,ENT99728,1874.05,38414.04,Low,0.6,Completed
EVT0020019,2025-07-28,work_order_completed,Operations,Southwest,ENT12196,26241.6,0,Medium,6.2,Completed
EVT0020020,2025-07-29,asset_maintenance_completed,Asset Management,Northwest,ENT82162,19588.74,0,High,11.2,Completed
EVT0020021,2025-07-29,invoice_processed,Finance,Northwest,ENT78223,236.02,37300.6,Low,0.9,Completed
EVT0020022,2025-07-29,work_order_completed,Operations,Northwest,ENT81817,29754.63,0,Medium,7.5,Completed
EVT0020023,2025-07-29,refund_issued,Finance,Southeast,ENT27442,1879.17,-10758.43,Low,3.0,Completed
EVT0020024,2025-07-29,invoice_processed,Finance,Northeast,ENT52322,645.12,48411.82,Low,0.2,Completed
EVT0020025,2025-07-29,asset_maintenance_completed,Asset Management,Southwest,ENT91673,22837.27,0,Medium,2.6,Delayed
EVT0020026,2025-07-29,invoice_processed,Finance,Southeast,ENT96751,1700.68,37936.52,Low,0.5,Completed
EVT0020027,2025-07-29,invoice_processed,Finance,Southeast,ENT23094,2306.44,74814.56,Low,0.8,Completed
EVT0020028,2025-07-29,invoice_processed,Finance,Northwest,ENT19385,756.37,22143.72,Low,0.6,Completed
EVT0020029,2025-07-29,invoice_processed,Finance,Northwest,ENT01259,1501.71,67038.11,Low,0.9,Completed
EVT0020030,2025-07-29,refund_issued,Finance,Southwest,ENT37820,841.98,-11145.52,Medium,5.0,Completed
EVT0020031,2025-07-29,invoice_processed,Finance,Central,ENT40947,384.5,3375.72,Low,0.6,Completed
EVT0020032,2025-07-29,invoice_processed,Finance,Southwest,ENT83050,1120.91,2506.5,Low,0.3,Reversed
EVT0020033,2025-07-29,invoice_processed,Finance,Southwest,ENT67705,1552.96,57421.12,Low,0.6,Completed
EVT0020034,2025-07-29,invoice_processed,Finance,Central,ENT90605,675.51,50812.28,Low,0.5,Completed
EVT0020035,2025-07-29,invoice_processed,Finance,Northeast,ENT80659,161.74,59442.95,Low,0.5,Completed
EVT0020036,2025-07-30,asset_maintenance_completed,Asset Management,Central,ENT37408,23933.77,0,High,9.4,Completed
EVT0020037,2025-07-30,invoice_processed,Finance,Central,ENT27617,1754.93,47332.25,Low,0.5,Completed
EVT0020038,2025-07-30,vendor_onboarded,Vendor Governance,Southwest,ENT43999,9517.03,0,Low,1.9,Completed
EVT0020039,2025-07-30,refund_issued,Finance,Central,ENT76571,5503.13,-3868.06,Low,3.3,Completed
EVT0020040,2025-07-30,work_order_completed,Operations,Southwest,ENT49851,24351.64,0,Medium,5.6,Completed
EVT0020041,2025-07-30,work_order_completed,Operations,Central,ENT90656,7595.55,0,Medium,5.2,Delayed
EVT0020042,2025-07-30,vendor_onboarded,Vendor Governance,Central,ENT45069,7426.99,0,Medium,4.6,Open
EVT0020043,2025-07-30,asset_maintenance_completed,Asset Management,Southwest,ENT35080,36401.9,0,High,11.2,Delayed
EVT0020044,2025-07-30,invoice_processed,Finance,Northwest,ENT36593,163.25,50708.93,Low,0.3,Completed
EVT0020045,2025-07-30,vendor_onboarded,Vendor Governance,Northeast,ENT31788,8351.22,0,Low,3.0,Completed
EVT0020046,2025-07-30,invoice_processed,Finance,Central,ENT32101,1005.98,82443.99,Low,1.1,Completed
EVT0020047,2025-07-30,vendor_onboarded,Vendor Governance,Southwest,ENT61207,1396.2,0,Low,3.1,Completed
EVT0020048,2025-07-30,refund_issued,Finance,Central,ENT57639,4833.8,-1298.88,Low,3.5,Completed
EVT0020049,2025-07-30,refund_issued,Finance,Southeast,ENT69242,3059.5,-11651.06,Medium,5.8,Completed
EVT0020050,2025-07-30,work_order_completed,Operations,Northwest,ENT21161,24107.99,0,Medium,4.7,Completed
EVT0020051,2025-07-30,refund_issued,Finance,Northeast,ENT17891,4798.05,-19891.8,Low,2.1,Completed
EVT0020052,2025-07-30,invoice_processed,Finance,Central,ENT58947,2364.66,36991.23,Low,0.7,Completed
EVT0020053,2025-07-30,work_order_completed,Operations,Northeast,ENT19204,11649.02,0,High,9.8,Completed
EVT0020054,2025-07-30,work_order_completed,Operations,Central,ENT24770,27407.91,0,Medium,4.2,Completed
EVT0020055,2025-07-30,invoice_processed,Finance,Northeast,ENT96889,2307.4,15458.84,Low,0.4,Completed
EVT0020056,2025-07-30,invoice_processed,Finance,Central,ENT21156,1015.68,65251.05,Low,0.9,Completed
EVT0020057,2025-07-30,work_order_completed,Operations,Southeast,ENT57127,8919.86,0,Low,2.1,Completed
EVT0020058,2025-07-30,asset_maintenance_completed,Asset Management,Central,ENT21879,12403.01,0,Low,2.2,Completed
EVT0020059,2025-07-31,asset_maintenance_completed,Asset Management,Central,ENT23333,39215.24,0,High,11.5,Delayed
EVT0020060,2025-07-31,invoice_processed,Finance,Central,ENT16087,615.19,55927.9,Low,1.4,Completed
EVT0020061,2025-07-31,invoice_processed,Finance,Southeast,ENT46845,1867.25,22812.51,Low,0.2,Completed
EVT0020062,2025-07-31,invoice_processed,Finance,Central,ENT35232,1595.08,53060.95,Low,1.3,Completed
EVT0020063,2025-07-31,invoice_processed,Finance,Southeast,ENT47780,1902.06,16665.22,Low,0.6,Completed
EVT0020064,2025-07-31,forecast_adjusted,FP&A,Southwest,ENT20840,850.69,-5540.08,Low,1.4,Completed
EVT0020065,2025-07-31,work_order_completed,Operations,Southwest,ENT06391,2428.88,0,Medium,4.0,Completed
EVT0020066,2025-07-31,refund_issued,Finance,Central,ENT91718,800.52,-6961.51,Low,3.8,Completed
EVT0020067,2025-07-31,refund_issued,Finance,Northwest,ENT00718,4120.7,-14260.3,Low,1.9,Open
EVT0020068,2025-07-31,invoice_processed,Finance,Southeast,ENT05565,1771.4,70610.99,Low,1.0,Completed
EVT0020069,2025-07-31,asset_maintenance_completed,Asset Management,Southeast,ENT25880,5005.09,0,Low,2.6,Reversed
EVT0020070,2025-07-31,invoice_processed,Finance,Southeast,ENT40535,2101.47,50896.45,Low,0.1,Completed
EVT0020071,2025-07-31,refund_issued,Finance,Northwest,ENT76753,5708.49,-1089.16,Low,3.0,Completed
EVT0020072,2025-07-31,work_order_completed,Operations,Central,ENT71131,22524.03,0,Medium,7.9,Delayed
EVT0020073,2025-07-31,work_order_completed,Operations,Northeast,ENT40141,17804.53,0,High,8.5,Completed
EVT0020074,2025-07-31,invoice_processed,Finance,Southeast,ENT21962,1267.26,31111.04,Low,1.3,Completed
EVT0020075,2025-07-31,work_order_completed,Operations,Southwest,ENT02001,12907.88,0,High,8.1,Completed
EVT0020076,2025-07-31,refund_issued,Finance,Central,ENT41811,624.82,-21151.61,Medium,5.0,Completed
EVT0020077,2025-07-31,forecast_adjusted,FP&A,Central,ENT81016,989.07,-2798.89,Low,1.2,Open
EVT0020078,2025-07-31,invoice_processed,Finance,Northwest,ENT41885,874.95,56197.25,Low,1.4,Completed
EVT0020079,2025-07-31,invoice_processed,Finance,Northwest,ENT14749,1594.37,77490.31,Low,1.0,Completed
EVT0020080,2025-07-31,work_order_completed,Operations,Southeast,ENT34348,19224.62,0,High,8.6,Delayed
EVT0020081,2025-07-31,work_order_completed,Operations,Southwest,ENT09088,5931.38,0,Medium,7.9,Completed
EVT0020082,2025-07-31,invoice_processed,Finance,Central,ENT84440,2405.95,14509.36,Low,0.7,Reversed
EVT0020083,2025-08-01,invoice_processed,Finance,Northwest,ENT87241,966.5,30775.99,Low,1.3,Completed
EVT0020084,2025-08-01,refund_issued,Finance,Central,ENT09425,4487.97,-14878.95,Low,2.9,Completed
EVT0020085,2025-08-01,refund_issued,Finance,Southeast,ENT32863,5227.98,-21990.64,Low,0.7,Completed
EVT0020086,2025-08-01,work_order_completed,Operations,Central,ENT18763,10255.66,0,Low,1.6,Completed
EVT0020087,2025-08-01,work_order_completed,Operations,Northeast,ENT43970,13188.94,0,High,8.6,Completed
EVT0020088,2025-08-01,invoice_processed,Finance,Southwest,ENT80928,2216.23,7702.38,Low,0.7,Completed
EVT0020089,2025-08-01,work_order_completed,Operations,Northwest,ENT74566,5191.99,0,Medium,6.8,Delayed
EVT0020090,2025-08-01,vendor_onboarded,Vendor Governance,Southeast,ENT18294,10412.45,0,Medium,4.6,Completed
EVT0020091,2025-08-01,invoice_processed,Finance,Southwest,ENT44978,440.62,59727.46,Low,1.4,Completed
EVT0020092,2025-08-01,forecast_adjusted,FP&A,Southeast,ENT41014,938.53,3353.95,Low,0.5,Completed
EVT0020093,2025-08-01,refund_issued,Finance,Southeast,ENT83475,550.64,-24947.09,Low,2.1,Completed
EVT0020094,2025-08-01,asset_maintenance_completed,Asset Management,Northeast,ENT93069,34397.16,0,Medium,2.5,Completed
EVT0020095,2025-08-01,work_order_completed,Operations,Northeast,ENT38597,8111.62,0,Medium,4.6,Completed
EVT0020096,2025-08-01,asset_maintenance_completed,Asset Management,Southeast,ENT80873,17904.13,0,Medium,1.8,Completed
EVT0020097,2025-08-01,vendor_onboarded,Vendor Governance,Northwest,ENT06072,7210.52,0,Medium,4.8,Completed
EVT0020098,2025-08-01,invoice_processed,Finance,Southwest,ENT43759,872.2,48345.96,Low,0.8,Completed
EVT0020099,2025-08-01,refund_issued,Finance,Northeast,ENT35054,5398.51,-16491.46,Low,1.9,Completed
EVT0020100,2025-08-01,invoice_processed,Finance,Southwest,ENT71233,1708.51,45829.19,Low,1.0,Delayed
EVT0020101,2025-08-01,invoice_processed,Finance,Central,ENT98349,1406.72,25298.4,Low,0.9,Completed
EVT0020102,2025-08-01,invoice_processed,Finance,Southeast,ENT47760,1204.34,44197.58,Low,0.3,Completed
EVT0020103,2025-08-01,work_order_completed,Operations,Southwest,ENT76086,12876.0,0,Medium,6.9,Completed
EVT0020104,2025-08-01,work_order_completed,Operations,Northeast,ENT27444,27682.55,0,Medium,6.8,Completed
EVT0020105,2025-08-02,refund_issued,Finance,Northwest,ENT87452,3698.24,-2972.74,Medium,4.8,Completed
EVT0020106,2025-08-02,refund_issued,Finance,Northeast,ENT89853,5478.24,-7286.65,Medium,5.7,Delayed
EVT0020107,2025-08-02,work_order_completed,Operations,Northeast,ENT33031,24009.37,0,Medium,5.5,Completed
EVT0020108,2025-08-02,invoice_processed,Finance,Northwest,ENT03871,1929.55,40637.87,Low,1.1,Completed
EVT0020109,2025-08-02,work_order_completed,Operations,Northwest,ENT81415,27288.89,0,Medium,2.5,Completed
EVT0020110,2025-08-02,forecast_adjusted,FP&A,Central,ENT01007,746.13,-8110.04,Low,1.8,Completed
EVT0020111,2025-08-02,refund_issued,Finance,Southeast,ENT04872,392.72,-12851.84,Medium,4.7,Completed
EVT0020112,2025-08-02,work_order_completed,Operations,Central,ENT91519,19409.85,0,Medium,4.9,Completed
EVT0020113,2025-08-02,asset_maintenance_completed,Asset Management,Central,ENT94519,18124.43,0,Medium,2.9,Completed
EVT0020114,2025-08-02,invoice_processed,Finance,Northeast,ENT45586,392.16,56664.6,Low,1.4,Delayed
EVT0020115,2025-08-02,invoice_processed,Finance,Central,ENT84071,551.89,55703.31,Low,0.6,Open
EVT0020116,2025-08-02,refund_issued,Finance,Southwest,ENT96814,4148.12,-4540.73,Medium,4.6,Completed
EVT0020117,2025-08-03,asset_maintenance_completed,Asset Management,Northeast,ENT37308,29806.29,0,High,10.6,Completed
EVT0020118,2025-08-03,invoice_processed,Finance,Northeast,ENT09269,1535.8,67171.64,Low,0.9,Completed
EVT0020119,2025-08-03,invoice_processed,Finance,Southeast,ENT60332,1430.99,24116.91,Low,0.4,Completed
EVT0020120,2025-08-03,work_order_completed,Operations,Southeast,ENT62799,15565.92,0,Medium,5.9,Delayed
EVT0020121,2025-08-03,forecast_adjusted,FP&A,Central,ENT34653,992.98,4481.19,Low,0.7,Completed
EVT0020122,2025-08-03,refund_issued,Finance,Northeast,ENT63966,921.73,-19348.65,Low,1.8,Completed
EVT0020123,2025-08-03,vendor_onboarded,Vendor Governance,Northwest,ENT77490,4379.08,0,Low,1.0,Completed
EVT0020124,2025-08-03,work_order_completed,Operations,Central,ENT29408,15192.68,0,Medium,1.2,Completed
EVT0020125,2025-08-03,work_order_completed,Operations,Northwest,ENT02453,18729.33,0,High,9.3,Completed
EVT0020126,2025-08-03,asset_maintenance_completed,Asset Management,Southeast,ENT45497,22469.7,0,Medium,7.2,Completed
EVT0020127,2025-08-03,refund_issued,Finance,Central,ENT35490,5036.52,-11290.75,Low,0.8,Completed
EVT0020128,2025-08-03,refund_issued,Finance,Central,ENT99815,4527.05,-2996.89,Medium,5.4,Completed
EVT0020129,2025-08-03,invoice_processed,Finance,Northeast,ENT06875,579.33,58332.49,Low,0.4,Completed
EVT0020130,2025-08-03,work_order_completed,Operations,Southeast,ENT23756,26224.9,0,Medium,3.0,Completed
EVT0020131,2025-08-03,invoice_processed,Finance,Northwest,ENT17850,1741.31,35487.88,Low,0.3,Completed
EVT0020132,2025-08-03,work_order_completed,Operations,Southwest,ENT19342,21416.9,0,Medium,4.8,Completed
EVT0020133,2025-08-03,work_order_completed,Operations,Northeast,ENT60671,2556.26,0,High,10.0,Completed
EVT0020134,2025-08-03,invoice_processed,Finance,Northeast,ENT40661,2138.36,44910.21,Low,0.8,Completed
EVT0020135,2025-08-03,work_order_completed,Operations,Central,ENT68802,7535.73,0,Low,2.0,Completed
EVT0020136,2025-08-03,work_order_completed,Operations,Central,ENT60340,5144.59,0,Medium,7.2,Completed
EVT0020137,2025-08-03,invoice_processed,Finance,Northeast,ENT40565,1731.58,34876.63,Low,1.3,Completed
EVT0020138,2025-08-03,invoice_processed,Finance,Southeast,ENT06921,2386.34,84099.21,Low,0.2,Completed
EVT0020139,2025-08-03,refund_issued,Finance,Northeast,ENT93101,3651.63,-7186.35,Low,0.8,Completed
EVT0020140,2025-08-04,asset_maintenance_completed,Asset Management,Southwest,ENT48430,25859.79,0,Medium,4.6,Completed
EVT0020141,2025-08-04,asset_maintenance_completed,Asset Management,Central,ENT25766,23013.75,0,Medium,1.6,Open
EVT0020142,2025-08-04,invoice_processed,Finance,Southeast,ENT94519,1228.64,61713.46,Low,0.2,Completed
EVT0020143,2025-08-04,work_order_completed,Operations,Southeast,ENT18133,18031.58,0,Medium,6.1,Delayed
EVT0020144,2025-08-04,asset_maintenance_completed,Asset Management,Northeast,ENT20739,39813.57,0,High,9.5,Reversed
EVT0020145,2025-08-04,invoice_processed,Finance,Southwest,ENT49172,2212.62,55988.98,Low,1.4,Completed
EVT0020146,2025-08-04,invoice_processed,Finance,Northeast,ENT66712,2399.83,13699.03,Low,0.9,Delayed
EVT0020147,2025-08-04,invoice_processed,Finance,Northwest,ENT17360,2118.96,81937.41,Low,0.3,Completed
EVT0020148,2025-08-04,invoice_processed,Finance,Northwest,ENT72581,728.54,28648.18,Low,0.4,Completed
EVT0020149,2025-08-04,work_order_completed,Operations,Southeast,ENT45145,17844.99,0,Medium,7.4,Open
EVT0020150,2025-08-04,invoice_processed,Finance,Central,ENT52101,1539.56,80877.33,Low,0.7,Completed
EVT0020151,2025-08-04,invoice_processed,Finance,Northwest,ENT81864,2415.66,72971.83,Low,1.3,Completed
EVT0020152,2025-08-04,forecast_adjusted,FP&A,Northwest,ENT47688,517.9,-351.15,Low,0.6,Open
EVT0020153,2025-08-04,refund_issued,Finance,Northwest,ENT63755,2271.28,-1568.3,Low,2.4,Completed
EVT0020154,2025-08-05,refund_issued,Finance,Northwest,ENT73290,4776.07,-1082.17,Low,2.3,Completed
EVT0020155,2025-08-05,invoice_processed,Finance,Southwest,ENT22612,2257.24,8438.6,Low,1.2,Completed
EVT0020156,2025-08-05,asset_maintenance_completed,Asset Management,Central,ENT61323,4300.05,0,Low,1.4,Completed
EVT0020157,2025-08-05,work_order_completed,Operations,Northwest,ENT87585,28921.2,0,Medium,6.3,Completed
EVT0020158,2025-08-05,refund_issued,Finance,Central,ENT97791,1297.8,-3285.94,Medium,4.0,Reversed
EVT0020159,2025-08-05,work_order_completed,Operations,Southeast,ENT66278,17214.81,0,High,8.6,Completed
EVT0020160,2025-08-05,invoice_processed,Finance,Northwest,ENT44730,276.75,16079.45,Low,1.0,Completed
EVT0020161,2025-08-05,invoice_processed,Finance,Northeast,ENT18926,1569.57,53152.7,Low,1.0,Completed
EVT0020162,2025-08-05,invoice_processed,Finance,Southeast,ENT26001,138.28,73331.08,Low,1.4,Completed
EVT0020163,2025-08-05,invoice_processed,Finance,Central,ENT86605,1536.74,30942.44,Low,0.8,Completed
EVT0020164,2025-08-05,invoice_processed,Finance,Central,ENT99019,1347.32,29654.9,Low,1.3,Completed
EVT0020165,2025-08-05,asset_maintenance_completed,Asset Management,Northeast,ENT01576,16698.39,0,High,8.8,Completed
EVT0020166,2025-08-05,refund_issued,Finance,Central,ENT61851,2830.15,-9940.39,Low,0.7,Completed
EVT0020167,2025-08-05,invoice_processed,Finance,Southwest,ENT17298,2035.22,21293.39,Low,1.3,Completed
EVT0020168,2025-08-05,asset_maintenance_completed,Asset Management,Southwest,ENT44119,24722.7,0,Medium,2.4,Reversed
EVT0020169,2025-08-05,invoice_processed,Finance,Southwest,ENT20097,1056.31,53687.12,Low,1.3,Completed
EVT0020170,2025-08-05,invoice_processed,Finance,Southwest,ENT13084,422.34,10566.77,Low,0.5,Completed
EVT0020171,2025-08-05,asset_maintenance_completed,Asset Management,Southwest,ENT19771,26703.97,0,Medium,1.3,Completed
EVT0020172,2025-08-05,asset_maintenance_completed,Asset Management,Northwest,ENT27395,27660.03,0,Medium,7.4,Completed
EVT0020173,2025-08-05,invoice_processed,Finance,Southwest,ENT09874,1202.48,27736.95,Low,1.3,Completed
EVT0020174,2025-08-05,refund_issued,Finance,Northeast,ENT50873,959.15,-13251.87,Medium,4.0,Completed
EVT0020175,2025-08-05,forecast_adjusted,FP&A,Southeast,ENT80345,908.61,4464.92,Low,0.8,Completed
EVT0020176,2025-08-05,invoice_processed,Finance,Central,ENT04700,2198.8,48276.14,Low,0.2,Completed
EVT0020177,2025-08-05,refund_issued,Finance,Southwest,ENT89460,1380.43,-5934.04,Medium,4.5,Completed
EVT0020178,2025-08-06,invoice_processed,Finance,Central,ENT12809,613.71,64235.96,Low,1.0,Completed
EVT0020179,2025-08-06,refund_issued,Finance,Central,ENT60428,5543.12,-21797.44,Low,1.7,Completed
EVT0020180,2025-08-06,asset_maintenance_completed,Asset Management,Northwest,ENT80703,3832.15,0,Medium,5.6,Completed
EVT0020181,2025-08-06,vendor_onboarded,Vendor Governance,Northwest,ENT50543,4718.79,0,Medium,4.3,Delayed
EVT0020182,2025-08-06,invoice_processed,Finance,Central,ENT73026,1681.58,63834.05,Low,1.4,Completed
EVT0020183,2025-08-06,invoice_processed,Finance,Southwest,ENT75187,868.67,44787.31,Low,0.7,Completed
EVT0020184,2025-08-06,forecast_adjusted,FP&A,Northwest,ENT56077,457.98,-7236.19,Low,1.2,Completed
EVT0020185,2025-08-06,invoice_processed,Finance,Southeast,ENT02051,1535.9,43402.5,Low,0.8,Completed
EVT0020186,2025-08-06,asset_maintenance_completed,Asset Management,Northwest,ENT93607,34948.66,0,Medium,4.5,Open
EVT0020187,2025-08-06,asset_maintenance_completed,Asset Management,Southwest,ENT88324,23706.65,0,High,11.9,Completed
EVT0020188,2025-08-06,vendor_onboarded,Vendor Governance,Northwest,ENT41442,10633.93,0,Low,3.7,Completed
EVT0020189,2025-08-06,work_order_completed,Operations,Central,ENT00289,11821.64,0,Medium,5.9,Completed
EVT0020190,2025-08-06,invoice_processed,Finance,Central,ENT14287,450.02,39228.75,Low,0.2,Completed
EVT0020191,2025-08-06,invoice_processed,Finance,Northwest,ENT23886,1166.08,64304.48,Low,0.3,Completed
EVT0020192,2025-08-06,refund_issued,Finance,Northwest,ENT41498,1111.96,-19623.67,Medium,4.2,Completed
